Date,Cluster,Healthy,Incubating,Infected,M_Suscept,M_Latent,M_Infected,Risk,lat,lon
87,0,536,0,0,30225.861361930147,0.05461756277125037,0.0016955227382399818,1.657844455167982e-07,17.33876038,98.1068906
87,1,242,0,0,20705.551327074674,0.00947426573233813,0.0002941147894970307,2.8757890528598554e-08,17.11371281,98.40051491
87,2,562,0,0,5863.269585130621,0.003470397909264807,0.00010773345179357329,1.0533937508704943e-08,17.47290157,98.02630126
87,3,198,0,0,5863.269494051951,0.0035587343029454834,0.00011047572655832266,1.0802071041258216e-08,17.22720545,98.22567455
87,4,233,0,0,5862.795588827154,0.46319521361743776,0.014379221208048642,1.0544762219235669e-06,17.2121,97.7684
87,5,39,0,0,5863.272557360631,0.000587658346020932,1.8242997992570053e-05,1.783759803717961e-09,16.71198301,98.56604615
87,6,119,0,0,5863.269337692005,0.0037103864339938426,0.00011518354623112566,1.1262391187043396e-08,17.3383,97.667
87,7,571,0,0,5862.911637555131,0.35064058040449486,0.010885126447612725,1.0643234748776885e-06,17.56081089,97.92060989
88,0,526,0,0,29161.463680447363,0.049155806494125334,0.0015259704644159837,1.492060009651184e-07,17.33876038,98.1068906
88,1,245,0,0,20003.592399913774,0.008526839159104318,0.00026470331054732763,2.5882101475738697e-08,17.11371281,98.40051491
88,2,577,0,0,5676.494526195045,0.0031233581183383267,9.696010661421596e-05,9.480543757834448e-09,17.47290157,98.02630126
88,3,192,0,0,5676.494444224243,0.003202860872650935,9.94281539024904e-05,9.721863937132393e-09,17.22720545,98.22567455
88,4,236,0,0,5676.067929521924,0.416875692255694,0.012941299087243778,9.490285997312102e-07,17.2121,97.7684
88,5,45,0,0,5676.497201202054,0.0005288925114188388,1.6418698193313048e-05,1.6053838233461643e-09,16.71198301,98.56604615
88,6,121,0,0,5676.494303500291,0.0033393477905944583,0.0001036651916080131,1.0136152068339056e-08,17.3383,97.667
88,7,558,0,0,5676.172373377104,0.3155765223640454,0.009796613802851453,9.578911273899198e-07,17.56081089,97.92060989
89,0,531,0,0,28130.307146850548,0.0442402258447128,0.0013733734179743854,1.3428540086860654e-07,17.33876038,98.1068906
89,1,255,0,0,19321.408405413044,0.007674155243193886,0.00023823297949259487,2.3293891328164828e-08,17.11371281,98.40051491
89,2,590,0,0,5494.073843520659,0.002811022306504494,8.726409595279436e-05,8.532489382051003e-09,17.47290157,98.02630126
89,3,184,0,0,5494.073769746937,0.0028825747853858416,8.948533851224136e-05,8.749677543419152e-09,17.22720545,98.22567455
89,4,221,0,0,5493.68990651485,0.3751881230301246,0.0116471691785194,8.541257397580893e-07,17.2121,97.7684
89,5,49,0,0,5494.076251026967,0.0004760032602769549,1.4776828373981743e-05,1.4448454410115482e-09,16.71198301,98.56604615
89,6,121,0,0,5494.073643095379,0.0030054130115350123,9.329867244721179e-05,9.122536861505151e-09,17.3383,97.667
89,7,549,0,0,5493.783905984512,0.2840188701276408,0.008816952422566308,8.621020146509277e-07,17.56081089,97.92060989
90,0,520,0,0,27132.970994894844,0.03981620326024152,0.0012360360761769467,1.208568607817459e-07,17.33876038,98.1068906
90,1,252,0,0,18659.66410822953,0.0069067397188744975,0.00021440968154333537,2.0964502195348343e-08,17.11371281,98.40051491
90,2,605,0,0,5316.297337347889,0.0025299200758540446,7.853768635751493e-05,7.679240443845902e-09,17.47290157,98.02630126
90,3,185,0,0,5316.297270951539,0.0025943173068472573,8.053680466101722e-05,7.87470978907724e-09,17.22720545,98.22567455
90,4,218,0,0,5315.95179404266,0.33766931072711215,0.01048245226066746,7.687131657822804e-07,17.2121,97.7684
90,5,46,0,0,5316.299504103566,0.0004284029342492594,1.3299145536583569e-05,1.300360896910393e-09,16.71198301,98.56604615
90,6,123,0,0,5316.297156965137,0.002704871710381511,8.396880520249061e-05,8.210283175354636e-09,17.3383,97.667
90,7,551,0,0,5316.036393565357,0.25561698311487674,0.007935257180309676,7.758918131858349e-07,17.56081089,97.92060989
91,0,516,0,0,26169.856351322316,0.03583458293421737,0.0011124324685592522,1.0877117470357129e-07,17.33876038,98.1068906
91,1,256,0,0,18018.8852061214,0.0062160657469870475,0.00019296871338900183,1.886805197581351e-08,17.11371281,98.40051491
91,2,620,0,0,5143.410573310498,0.00227692806826864,7.068391772176344e-05,6.9113163994613124e-09,17.47290157,98.02630126
91,3,191,0,0,5143.410513553783,0.0023348855761625314,7.24831241949155e-05,7.087238810169516e-09,17.22720545,98.22567455
91,4,219,0,0,5143.099584335792,0.3039023796544009,0.009434207034600713,6.918418492040522e-07,17.2121,97.7684
91,5,50,0,0,5143.412523390607,0.0003855626408243335,1.1969230982925212e-05,1.1703248072193539e-09,16.71198301,98.56604615
91,6,132,0,0,5143.410410966022,0.0024343845393433603,7.557192468224156e-05,7.389254857819174e-09,17.3383,97.667
91,7,516,0,0,5143.17572390622,0.23005528480338905,0.0071417314622787085,6.983026318672515e-07,17.56081089,97.92060989
92,0,512,0,0,25241.20085395407,0.03225112464079563,0.001001189221703327,9.789405723321419e-08,17.33876038,98.1068906
92,1,253,0,0,17399.468664869913,0.005594459172288343,0.00017367184205010165,1.6981246778232157e-08,17.11371281,98.40051491
92,2,607,0,0,4975.617611311918,0.002049235261441776,6.36155259495871e-05,6.220184759515182e-09,17.47290157,98.02630126
92,3,202,0,0,4975.617557530874,0.0021013970185462783,6.523481177542396e-05,6.378514929152564e-09,17.22720545,98.22567455
92,4,229,0,0,4975.337721234681,0.2735121416889608,0.008490786331140641,6.22657664283647e-07,17.2121,97.7684
92,5,53,0,0,4975.619366384015,0.0003470063767419001,1.077230788463269e-05,1.0532923264974185e-09,16.71198301,98.56604615
92,6,136,0,0,4975.617465201889,0.002190946085409024,6.80147322140174e-05,6.650329372037255e-09,17.3383,97.667
92,7,508,0,0,4975.406246848068,0.20704975632305014,0.006427558316050837,6.284723686805263e-07,17.56081089,97.92060989
93,0,511,0,0,24347.093134466428,0.02902601217671607,0.0009010702995329942,8.810465150989276e-08,17.33876038,98.1068906
93,1,251,0,0,16801.69309740936,0.005035013255059509,0.00015630465784509148,1.528312210040894e-08,17.11371281,98.40051491
93,2,606,0,0,4813.083840018555,0.0018443117352975986,5.7253973354628386e-05,5.598166283563664e-09,17.47290157,98.02630126
93,3,204,0,0,4813.083791615615,0.0018912573166916505,5.8711330597881564e-05,5.740663436237309e-09,17.22720545,98.22567455
93,4,219,0,0,4812.831938949042,0.24616092752006474,0.007641707698026577,5.603918978552822e-07,17.2121,97.7684
93,5,50,0,0,4813.085419583442,0.0003123057390677101,9.69507709616942e-06,9.479630938476765e-10,16.71198301,98.56604615
93,6,126,0,0,4813.083708519529,0.0019718514768681215,6.121325899261565e-05,5.985296434833531e-09,17.3383,97.667
93,7,533,0,0,4812.893612001089,0.18634478069074512,0.005784802484445754,5.656251318124736e-07,17.56081089,97.92060989
94,0,505,0,0,23487.48706074427,0.02612341095904446,0.0008109632695796948,7.929418635890347e-08,17.33876038,98.1068906
94,1,249,0,0,16225.729086688989,0.004531511929553558,0.00014067419206058234,1.375480989036805e-08,17.11371281,98.40051491
94,2,579,0,0,4655.938874784388,0.0016598805617678387,5.1528576019165544e-05,5.038349655207297e-09,17.47290157,98.02630126
94,3,204,0,0,4655.938831221742,0.0017021315850224855,5.284019753809341e-05,5.166597092613577e-09,17.22720545,98.22567455
94,4,220,0,0,4655.712163821825,0.22154483476805825,0.006877536928223919,5.043527080697541e-07,17.2121,97.7684
94,5,53,0,0,4655.940296392785,0.0002810751651609391,8.72556938655248e-06,8.53166784462909e-10,16.71198301,98.56604615
94,6,126,0,0,4655.938756435265,0.0017746663291813094,5.509193309335409e-05,5.386766791350176e-09,17.3383,97.667
94,7,564,0,0,4655.767669568669,0.1677103026216706,0.005206322236001178,5.090626186312263e-07,17.56081089,97.92060989
95,0,513,0,0,22662.215646199904,0.023511069863140013,0.0007298669426217253,7.136476772301313e-08,17.33876038,98.1068906
95,1,252,0,0,15671.649363753255,0.004078360736598202,0.0001266067728545241,1.2379328901331243e-08,17.11371281,98.40051491
95,2,573,0,0,4504.279481279055,0.0014938925055910548,4.637571841724899e-05,4.534514689686567e-09,17.47290157,98.02630126
95,3,186,0,0,4504.279442072674,0.0015319184265202368,4.755617778428407e-05,4.6499373833522194e-09,17.22720545,98.22567455
95,4,226,0,0,4504.075441412748,0.19939035129125243,0.006189783235401527,4.539174372627785e-07,17.2121,97.7684
95,5,46,0,0,4504.280760726612,0.0002529676486448452,7.853012447897231e-06,7.678501060166179e-10,16.71198301,98.56604615
95,6,121,0,0,4504.279374764845,0.0015971996962631785,4.958273978401868e-05,4.8480901122151585e-09,17.3383,97.667
95,7,583,0,0,4504.125396584908,0.15093927235950355,0.00468569001240106,4.581563567681036e-07,17.56081089,97.92060989
96,0,502,0,0,21871.004546077365,0.021159962876826012,0.0006568802483595527,6.422829095071181e-08,17.33876038,98.1068906
96,1,241,0,0,15139.43876440167,0.003670524662938382,0.0001139460955690717,1.114139601119812e-08,17.11371281,98.40051491
96,2,592,0,0,4358.172491588289,0.0013445032550319493,4.173814657552409e-05,4.081063220717911e-09,17.47290157,98.02630126
96,3,187,0,0,4358.172456302545,0.0013787265838682131,4.280056000585566e-05,4.184943645016997e-09,17.22720545,98.22567455
96,4,228,0,0,4357.988855708611,0.17945131616212717,0.005570804911861374,4.085256935365007e-07,17.2121,97.7684
96,5,50,0,0,4358.173643091089,0.00022767088378036066,7.067711203107508e-06,6.910650954149563e-10,16.71198301,98.56604615
96,6,129,0,0,4358.172395725499,0.0014374797266368607,4.4624465805616814e-05,4.3632811009936435e-09,17.3383,97.667
96,7,571,0,0,4358.033815363556,0.1358453451235532,0.004217121011160954,4.1234072109129323e-07,17.56081089,97.92060989
97,0,513,0,0,21113.48507334522,0.01904396658914341,0.0005911922235235975,5.780546185564063e-08,17.33876038,98.1068906
97,1,235,0,0,14629.003899422434,0.0033034721966445435,0.00010255148601216453,1.0027256410078307e-08,17.11371281,98.40051491
97,2,590,0,0,4217.657684007399,0.0012100529295287544,3.756433191797168e-05,3.6729568986461195e-09,17.47290157,98.02630126
97,3,191,0,0,4217.657652250229,0.001240853925481392,3.85205040052701e-05,3.766449280515298e-09,17.22720545,98.22567455
97,4,228,0,0,4217.492411715689,0.16150618454591445,0.005013724420675237,3.6767312418285066e-07,17.2121,97.7684
97,5,48,0,0,4217.658720359919,0.00020490379540232458,6.360940082796757e-06,6.219585858734606e-10,16.71198301,98.56604615
97,6,135,0,0,4217.6575977308885,0.0012937317539731747,4.0162019225055134e-05,3.926952990894279e-09,17.3383,97.667
97,7,560,0,0,4217.532875405139,0.12226081061119788,0.0037954089100448586,3.7110664898216393e-07,17.56081089,97.92060989
98,0,519,0,0,20389.206679142473,0.017139569930229068,0.0005320730011712377,5.202491567007657e-08,17.33876038,98.1068906
98,1,240,0,0,14140.182484647086,0.002973124976980089,9.229633741094807e-05,9.024530769070479e-09,17.11371281,98.40051491
98,2,585,0,0,4082.7506020850306,0.001089047636575879,3.380789872617451e-05,3.305661208781507e-09,17.47290157,98.02630126
98,3,186,0,0,4082.7505735035775,0.0011167685329332528,3.466845360474309e-05,3.389804352463768e-09,17.22720545,98.22567455
98,4,225,0,0,4082.601857022491,0.145355566091323,0.004512351978607713,3.3090581176456554e-07,17.2121,97.7684
98,5,50,0,0,4082.7515348022985,0.00018441341586209213,5.724846074517081e-06,5.597627272861146e-10,16.71198301,98.56604615
98,6,131,0,0,4082.7505244361705,0.0011643585785758572,3.614581730254962e-05,3.534257691804851e-09,17.3383,97.667
98,7,564,0,0,4082.638274342996,0.11003472955007809,0.003415868019040373,3.3399598408394747e-07,17.56081089,97.92060989
99,0,528,0,0,19697.648854724757,0.015425612937206162,0.00047886570105411393,4.6822424103068905e-08,17.33876038,98.1068906
99,1,240,0,0,13672.75228782978,0.0026758124792820802,8.306670366985326e-05,8.12207769216343e-09,17.11371281,98.40051491
99,2,574,0,0,3953.445292637482,0.000980142872918291,3.042710885355706e-05,2.975095087903356e-09,17.47290157,98.02630126
99,3,191,0,0,3953.445266914174,0.0010050916796399275,3.120160824426878e-05,3.0508239172173914e-09,17.22720545,98.22567455
99,4,223,0,0,3953.311422081196,0.1308200094821907,0.004061116780746941,2.9781523058810896e-07,17.2121,97.7684
99,5,49,0,0,3953.4461320830223,0.0001659720742758829,5.152361467065373e-06,5.03786454557503e-10,16.71198301,98.56604615
99,6,137,0,0,3953.4452227535076,0.0010479227207182715,3.253123557229466e-05,3.1808319226243665e-09,17.3383,97.667
99,7,558,0,0,3953.3441976696504,0.09903125659507028,0.0030742812171363357,3.005963856755528e-07,17.56081089,97.92060989
100,0,520,0,0,19038.232423324138,0.013883051643485545,0.0004309791309487025,4.214018169276202e-08,17.33876038,98.1068906
100,1,235,0,0,13226.439659517797,0.002408231231353872,7.476003330286793e-05,7.309869922947085e-09,17.11371281,98.40051491
100,2,579,0,0,3829.716946397919,0.000882128585626462,2.7384397968201353e-05,2.677585579113021e-09,17.47290157,98.02630126
100,3,186,0,0,3829.716923246942,0.0009045825116759347,2.8081447419841903e-05,2.7457415254956526e-09,17.22720545,98.22567455
100,4,229,0,0,3829.5964628972606,0.11773800853397162,0.003655005102672247,2.680337075292981e-07,17.2121,97.7684
100,5,48,0,0,3829.7177018989046,0.0001493748668482946,4.637125320358836e-06,4.5340780910175274e-10,16.71198301,98.56604615
100,6,127,0,0,3829.716883502342,0.0009431304486464444,2.9278112015065192e-05,2.8627487303619298e-09,17.3383,97.667
100,7,576,0,0,3829.62596092687,0.08912813093556325,0.002766853095422702,2.7053674710799754e-07,17.56081089,97.92060989
101,0,532,0,0,18410.33020117124,0.01249474647913699,0.00038788121785383227,3.792616352348582e-08,17.33876038,98.1068906
101,1,233,0,0,12800.927624574955,0.002167408108218485,6.728402997258114e-05,6.578882930652377e-09,17.11371281,98.40051491
101,2,560,0,0,3711.5244286553498,0.0007939157270638158,2.464595817138122e-05,2.4098270212017186e-09,17.47290157,98.02630126
101,3,186,0,0,3711.52440781947,0.0008141242605083413,2.5273302677857713e-05,2.4711673729460872e-09,17.22720545,98.22567455
101,4,225,0,0,3711.415993504757,0.10596420768057446,0.003289504592405022,2.4123033677636827e-07,17.2121,97.7684
101,5,52,0,0,3711.5251086062367,0.00013443738016346516,4.1734127883229524e-06,4.080670281915775e-10,16.71198301,98.56604615
101,6,129,0,0,3711.524372049331,0.0008488174037817999,2.6350300813558674e-05,2.5764738573257364e-09,17.3383,97.667
101,7,583,0,0,3711.442541731406,0.08021531784200693,0.0024901677858804316,2.434830723971977e-07,17.56081089,97.92060989
102,0,514,0,0,17813.277017042492,0.011245271831223291,0.00034909309606844907,3.413354717113724e-08,17.33876038,98.1068906
102,1,236,0,0,12395.863519792802,0.0019506672973966365,6.0555626975323024e-05,5.92099463758714e-09,17.11371281,98.40051491
102,2,561,0,0,3598.812690651788,0.0007145241543574342,2.2181362354243097e-05,2.168844319081547e-09,17.47290157,98.02630126
102,3,196,0,0,3598.8126718994963,0.0007327118344575071,2.2745972410071942e-05,2.2240506356514784e-09,17.22720545,98.22567455
102,4,226,0,0,3598.715099016254,0.09536778691251702,0.00296055413316452,2.171073030987314e-07,17.2121,97.7684
102,5,53,0,0,3598.8133026075857,0.00012099364214711864,3.756071509490657e-06,3.6726032537241975e-10,16.71198301,98.56604615
102,6,127,0,0,3598.812639706371,0.0007639356634036199,2.3715270732202806e-05,2.3188264715931632e-09,17.3383,97.667
102,7,587,0,0,3598.7389924202384,0.07219378605780624,0.0022411510072923883,2.19134765157478e-07,17.56081089,97.92060989
103,0,529,0,0,17246.379089022266,0.010120744648100963,0.00031418378646160417,3.072019245402352e-08,17.33876038,98.1068906
103,1,230,0,0,12010.86617104285,0.0017556005676569728,5.450006427779072e-05,5.328895173828426e-09,17.11371281,98.40051491
103,2,560,0,0,3491.515055628513,0.0006430717389216908,1.9963226118818787e-05,1.9519598871733924e-09,17.47290157,98.02630126
103,3,196,0,0,3491.51503875145,0.0006594406510117564,2.0471375169064747e-05,2.0016455720863306e-09,17.22720545,98.22567455
103,4,215,0,0,3491.427223156532,0.08583100822126531,0.002664498719848068,1.9539657278885827e-07,17.2121,97.7684
103,5,51,0,0,3491.5156063887302,0.00010889427793240678,3.3804643585415913e-06,3.305342928351778e-10,16.71198301,98.56604615
103,6,125,0,0,3491.5150097776377,0.0006875420970632579,2.1343743658982527e-05,2.0869438244338468e-09,17.3383,97.667
103,7,594,0,0,3491.4487272201177,0.06497440745202562,0.0020170359065631496,1.9722128864173014e-07,17.56081089,97.92060989
104,0,533,0,0,16708.92276566874,0.009108670183290866,0.0002827654078154438,2.7648173208621167e-08,17.33876038,98.1068906
104,1,219,0,0,11645.532610672459,0.0015800405108912755,4.9050057850011646e-05,4.796005656445583e-09,17.11371281,98.40051491
104,2,576,0,0,3389.5553762383724,0.0005787645650295217,1.7966903506936907e-05,1.756763898456053e-09,17.47290157,98.02630126
104,3,197,0,0,3389.555361049016,0.0005934965859105808,1.8424237652158273e-05,1.8014810148776974e-09,17.22720545,98.22567455
104,4,222,0,0,3389.476327013589,0.07724790739913878,0.002398048847863261,1.7585691550997246e-07,17.2121,97.7684
104,5,52,0,0,3389.555871922568,9.80048501391661e-05,3.0424179226874323e-06,2.9748086355166e-10,16.71198301,98.56604615
104,6,123,0,0,3389.555334972585,0.0006187878873569321,1.9209369293084274e-05,1.8782494419904623e-09,17.3383,97.667
104,7,578,0,0,3389.495680670817,0.058476966706823064,0.0018153323159068346,1.7749915977755715e-07,17.56081089,97.92060989
105,0,527,0,0,16200.182646424777,0.00819780316496178,0.0002544888670338994,2.4883355887759048e-08,17.33876038,98.1068906
105,1,200,0,0,11299.444342330951,0.001422036459802148,4.4145052065010484e-05,4.316405090801024e-09,17.11371281,98.40051491
105,2,590,0,0,3292.8500625727315,0.0005208881085265695,1.6170213156243215e-05,1.5810875086104475e-09,17.47290157,98.02630126
105,3,203,0,0,3292.850048902311,0.0005341469273195227,1.6581813886942446e-05,1.6213329133899276e-09,17.22720545,98.22567455
105,4,219,0,0,3292.778918270426,0.0695231166592249,0.0021582439630769353,1.5827122395897522e-07,17.2121,97.7684
105,5,56,0,0,3292.850508688507,8.820436512524949e-05,2.738176130418689e-06,2.67732777196494e-10,16.71198301,98.56604615
105,6,128,0,0,3292.850025433523,0.0005569090986212389,1.7288432363775846e-05,1.690424497791416e-09,17.3383,97.667
105,7,577,0,0,3292.7963365619316,0.052629270036140756,0.001633799084316151,1.597492437998014e-07,17.56081089,97.92060989
106,0,520,0,0,15719.429102924807,0.007378022848465602,0.00022903998033050948,2.2395020298983148e-08,17.33876038,98.1068906
106,1,198,0,0,10972.173166150442,0.001279832813821933,3.973054685850944e-05,3.884764581720922e-09,17.11371281,98.40051491
106,2,584,0,0,3201.3099822973836,0.00046879929767391253,1.4553191840618894e-05,1.4229787577494027e-09,17.47290157,98.02630126
106,3,204,0,0,3201.3099699940053,0.00048073223458757044,1.4923632498248201e-05,1.459199622050935e-09,17.22720545,98.22567455
106,4,227,0,0,3201.245952425308,0.06257080499330242,0.0019424195667692417,1.424441015630777e-07,17.2121,97.7684
106,5,55,0,0,3201.3103838015813,7.938392861272454e-05,2.4643585173768202e-06,2.409594994768446e-10,16.71198301,98.56604615
106,6,130,0,0,3201.3099488720964,0.000501218188759115,1.555958912739826e-05,1.5213820480122742e-09,17.3383,97.667
106,7,582,0,0,3201.261628887664,0.04736634303252668,0.001470419175884536,1.4377431941982126e-07,17.56081089,97.92060989
107,0,544,0,0,15265.935228838342,0.006640220563619042,0.00020613598229745852,2.015551826908483e-08,17.33876038,98.1068906
107,1,199,0,0,10663.286582230836,0.0011518495324397398,3.5757492172658494e-05,3.4962881235488303e-09,17.11371281,98.40051491
107,2,578,0,0,3114.842236365401,0.00042191936790652126,1.3097872656557005e-05,1.2806808819744627e-09,17.47290157,98.02630126
107,3,203,0,0,3114.8422252923606,0.0004326590111288134,1.343126924842338e-05,1.3132796598458416e-09,17.22720545,98.22567455
107,4,219,0,0,3114.7846094805327,0.05631372449397218,0.0017481776100923174,1.2819969140676993e-07,17.2121,97.7684
107,5,56,0,0,3114.8425977191782,7.144553575145209e-05,2.2179226656391384e-06,2.1686354952916017e-10,16.71198301,98.56604615
107,6,128,0,0,3114.842206282642,0.0004510963698832035,1.4003630214658435e-05,1.3692438432110468e-09,17.3383,97.667
107,7,573,0,0,3114.798718296653,0.04262970872927401,0.0013233772582960824,1.2939688747783915e-07,17.56081089,97.92060989
108,0,530,0,0,14838.983251100293,0.005976198507257138,0.00018552238406771267,1.8139966442176346e-08,17.33876038,98.1068906
108,1,213,0,0,10372.352794735263,0.0010366645791957659,3.2181742955392644e-05,3.1466593111939467e-09,17.11371281,98.40051491
108,2,579,0,0,3033.3518154946205,0.00037972743111586914,1.1788085390901304e-05,1.1526127937770163e-09,17.47290157,98.02630126
108,3,210,0,0,3033.3518055288846,0.00038939311001593205,1.2088142323581043e-05,1.181951693861257e-09,17.22720545,98.22567455
108,4,221,0,0,3033.2999512982387,0.05068235204457496,0.0015733598490830856,1.1537972226609294e-07,17.2121,97.7684
108,5,45,0,0,3033.35214071302,6.430098217630688e-05,1.9961303990752247e-06,1.9517719457624414e-10,16.71198301,98.56604615
108,6,129,0,0,3033.351788420138,0.00040598673289488313,1.260326719319259e-05,1.232319458889942e-09,17.3383,97.667
108,7,573,0,0,3033.312649232748,0.03836673785634661,0.0011910395324664742,1.1645719873005523e-07,17.56081089,97.92060989
109,0,527,0,0,14437.870439862263,0.005378578656531424,0.0001669701456609414,1.6325969797958714e-08,17.33876038,98.1068906
109,1,200,0,0,10098.945342645566,0.0009329981212761893,2.8963568659853378e-05,2.8319933800745526e-09,17.11371281,98.40051491
109,2,576,0,0,2956.743144084973,0.00034175468800428223,1.0609276851811173e-05,1.0373515143993146e-09,17.47290157,98.02630126
109,3,204,0,0,2956.743135115811,0.0003504537990143388,1.0879328091222939e-05,1.0637565244751318e-09,17.22720545,98.22567455
109,4,208,0,0,2956.696466308229,0.045614116840117465,0.001416023864174777,1.0384175003948364e-07,17.2121,97.7684
109,5,45,0,0,2956.7434367815326,5.7870883958676195e-05,1.7965173591677022e-06,1.7565947511861977e-10,16.71198301,98.56604615
109,6,129,0,0,2956.743119717939,0.0003653880596053948,1.1342940473873332e-05,1.1090875130009478e-09,17.3383,97.667
109,7,611,0,0,2956.707894449288,0.03453006407071195,0.0010719355792198268,1.048114788570497e-07,17.56081089,97.92060989
110,0,521,0,0,14061.914558324166,0.004840720790878282,0.00015027313109484727,1.469337281816284e-08,17.33876038,98.1068906
110,1,204,0,0,9842.647386419654,0.0008396983091485703,2.606721179386804e-05,2.548794042067097e-09,17.11371281,98.40051491
110,2,590,0,0,2884.9215195304405,0.000307579219203854,9.548349166630057e-06,9.33616362959383e-10,17.47290157,98.02630126
110,3,203,0,0,2884.9215114581943,0.00031540841911290496,9.791395282100646e-06,9.573808720276184e-10,17.22720545,98.22567455
110,4,206,0,0,2884.87950953137,0.04105270515610572,0.0012744214777572994,9.345757503553528e-08,17.2121,97.7684
110,5,48,0,0,2884.9217829573436,5.208379556280857e-05,1.6168656232509319e-06,1.5809352760675778e-10,16.71198301,98.56604615
110,6,130,0,0,2884.9214976001094,0.0003288492536448553,1.0208646426485998e-05,9.981787617008531e-10,17.3383,97.667
110,7,598,0,0,2884.8897948583235,0.031077057663640755,0.0009647420212978441,9.433033097134475e-08,17.56081089,97.92060989
111,0,527,0,0,13710.458896848479,0.004356648711790454,0.00013524581798536253,1.3224035536346557e-08,17.33876038,98.1068906
111,1,214,0,0,9603.055682502212,0.0007557284782337133,2.3460490614481237e-05,2.2939146378603873e-09,17.11371281,98.40051491
111,2,571,0,0,2817.7944559784546,0.0002768212972834686,8.593514249967051e-06,8.402547266634448e-10,17.47290157,98.02630126
111,3,202,0,0,2817.7944487134328,0.00028386757720161445,8.81225575389058e-06,8.616427848248568e-10,17.22720545,98.22567455
111,4,219,0,0,2817.7566469792905,0.03694743464049515,0.0011469793299815694,8.411181753198175e-08,17.2121,97.7684
111,5,54,0,0,2817.7946930626667,4.6875416006527716e-05,1.4551790609258387e-06,1.42284174846082e-10,16.71198301,98.56604615
111,6,125,0,0,2817.7944362411567,0.0002959643282803698,9.187781783837398e-06,8.983608855307677e-10,17.3383,97.667
111,7,588,0,0,2817.7659037735493,0.02796935189727668,0.0008682678191680597,8.489729787421027e-08,17.56081089,97.92060989
112,0,503,0,0,13382.876938504383,0.003920983840611409,0.00012172123618682628,1.1901631982711902e-08,17.33876038,98.1068906
112,1,222,0,0,9379.784279940419,0.000680155630410342,2.111444155303311e-05,2.0645231740743485e-09,17.11371281,98.40051491
112,2,557,0,0,2755.2729425337043,0.00024913916755512174,7.734162824970345e-06,7.562292539971005e-10,17.47290157,98.02630126
112,3,209,0,0,2755.2729359951845,0.000255480819481453,7.931030178501522e-06,7.75478506342371e-10,17.22720545,98.22567455
112,4,235,0,0,2755.238914434456,0.03325269117644564,0.0010322813969834124,7.570063577878357e-08,17.2121,97.7684
112,5,56,0,0,2755.2731559094955,4.2187874405874944e-05,1.3096611548332547e-06,1.2805575736147379e-10,16.71198301,98.56604615
112,6,124,0,0,2755.2729247701363,0.0002663678954523328,8.269003605453658e-06,8.085247969776909e-10,17.3383,97.667
112,7,594,0,0,2755.24724554929,0.025172416707549012,0.0007814410372512537,7.640756808678925e-08,17.56081089,97.92060989
113,0,514,0,0,13078.57670552604,0.003528885456550268,0.00010954911256814365,1.071146878444071e-08,17.33876038,98.1068906
113,1,227,0,0,9172.467975323418,0.0006121400673693078,1.90029973977298e-05,1.8580708566669136e-09,17.11371281,98.40051491
113,2,551,0,0,2697.2726267223343,0.00022422525079960956,6.960746542473311e-06,6.806063285973902e-10,17.47290157,98.02630126
113,3,211,0,0,2697.2726208376666,0.0002299327375333077,7.13792716065137e-06,6.97930655708134e-10,17.22720545,98.22567455
113,4,214,0,0,2697.242001433011,0.029927422058801074,0.0009290532572850712,6.813057220090522e-08,17.2121,97.7684
113,5,57,0,0,2697.2728187605467,3.796908696528745e-05,1.1786950393499294e-06,1.1525018162532641e-10,16.71198301,98.56604615
113,6,134,0,0,2697.272610735123,0.00023973110590709955,7.442103244908293e-06,7.276723172799218e-10,17.3383,97.667
113,7,592,0,0,2697.2494994363615,0.02265517503679411,0.0007032969335261283,6.876681127811032e-08,17.56081089,97.92060989
114,0,503,0,0,12797.00483819244,0.003175996910895241,9.859420131132929e-05,9.640321905996642e-09,17.33876038,98.1068906
114,1,228,0,0,8980.765563976895,0.000550926060632377,1.7102697657956823e-05,1.6722637710002225e-09,17.11371281,98.40051491
114,2,572,0,0,2643.714934755708,0.0002018027257196486,6.26467188822598e-06,6.125456957376513e-10,17.47290157,98.02630126
114,3,203,0,0,2643.714929459507,0.00020693946377997694,6.424134444586233e-06,6.281375901373205e-10,17.22720545,98.22567455
114,4,218,0,0,2643.6873719953164,0.026934679852920966,0.0008361479315565641,6.131751498081469e-08,17.2121,97.7684
114,5,49,0,0,2643.7151075900983,3.417217826875871e-05,1.0608255354149365e-06,1.0372516346279377e-10,16.71198301,98.56604615
114,6,132,0,0,2643.714920367218,0.0002157579953163896,6.697892920417463e-06,6.549050855519296e-10,17.3383,97.667
114,7,595,0,0,2643.6941201983323,0.020389657533114697,0.0006329672401735155,6.189013015029928e-08,17.56081089,97.92060989
115,0,498,0,0,12537.650459442937,0.002858397219805717,8.873478118019636e-05,8.676289715396975e-09,17.33876038,98.1068906
115,1,218,0,0,8804.362926882342,0.0004958334545691393,1.539242789216114e-05,1.5050373939002002e-09,17.11371281,98.40051491
115,2,599,0,0,2594.5281407900234,0.00018162245314768375,5.638204699403382e-06,5.512911261638861e-10,17.47290157,98.02630126
